OBJECTID *,ID,Shape *,gridcode_kWh/m2,DT,DT_PCODE,TS_PCODE,TS_Name,Shape_Length,Shape_Area(sqm),GHI_kWh,GHI_MW
1845,1845,Polygon,1816,Yangon (South),MMR013D003,MMR013024,Kyauktan,1473.875929,63001.37787,114410500,13.06056
1846,1846,Polygon,1798,Yangon (South),MMR013D003,MMR013024,Kyauktan,4274.849874,815667.8859,1466571000,167.4168
1847,1847,Polygon,1798,Yangon (South),MMR013D003,MMR013024,Kyauktan,2339.74911,85999.99088,154628000,17.6516
1848,1848,Polygon,1798,Yangon (South),MMR013D003,MMR013024,Kyauktan,2802.943378,365492.4617,657155500,75.01775
1849,1849,Polygon,1798,Yangon (South),MMR013D003,MMR013024,Kyauktan,2683.057431,232335.4416,417739100,47.68711
1850,1850,Polygon,1798,Yangon (South),MMR013D003,MMR013024,Kyauktan,6733.322767,1377965.321,2477582000,282.8289
1851,1851,Polygon,1798,Yangon (South),MMR013D003,MMR013024,Kyauktan,2221.094777,132781.2338,238740700,27.2535
1852,1852,Polygon,1798,Yangon (South),MMR013D003,MMR013024,Kyauktan,2968.508887,398114.5008,715809900,81.71346
1853,1853,Polygon,1798,Yangon (South),MMR013D003,MMR013024,Kyauktan,109.677842,168.482997,302932.4,0.034581
1854,1854,Polygon,1798,Yangon (South),MMR013D003,MMR013028,Kawhmu,1575.024092,108845.1429,195703600,22.34059
1855,1855,Polygon,1798,Yangon (South),MMR013D003,MMR013028,Kawhmu,3115.507294,380023.8777,683282900,78.00034
1856,1856,Polygon,1798,Yangon (South),MMR013D003,MMR013029,Kungyangon,1793.285035,178621.8511,321162100,36.66234
1857,1857,Polygon,1798,Yangon (South),MMR013D003,MMR013029,Kungyangon,1607.912108,145058.5419,260815300,29.77343
1858,1858,Polygon,1798,Yangon (South),MMR013D003,MMR013029,Kungyangon,2064.358547,263279.8012,473377100,54.03848
1859,1859,Polygon,1798,Yangon (South),MMR013D003,MMR013029,Kungyangon,3685.312629,459552.9058,826276100,94.32375
1860,1860,Polygon,1798,Yangon (South),MMR013D003,MMR013029,Kungyangon,2868.015907,297154.8588,534284400,60.99137
1861,1861,Polygon,1800,Yangon (South),MMR013D003,MMR013029,Kungyangon,2743.276604,186552.4234,335794400,38.33269
1862,1862,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,1427.864159,113249.4462,205547700,23.46435
1863,1863,Polygon,1804,Yangon (South),MMR013D003,MMR013029,Kungyangon,747.916802,16842.69511,30384220,3.468518
1864,1864,Polygon,1814,Yangon (South),MMR013D003,MMR013029,Kungyangon,1882.382348,85209.86089,154570700,17.64506
1865,1865,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,150.965548,977.562055,1774275,0.202543
1866,1866,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,3032.245277,392282.2553,705715800,80.56116
1867,1867,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,1889.690376,162445.3354,292239200,33.36063
1868,1868,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,1776.742528,182997.9351,329213300,37.58142
1869,1869,Polygon,1799,Yangon (South),MMR013D003,MMR013027,Twantay,3385.102277,423920.7648,762633500,87.05862
1870,1870,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,3074.833503,399635.4238,718944100,82.07125
1871,1871,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,2358.604106,104348.3973,187722800,21.42954
1872,1872,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,3229.306318,547311.5873,984613600,112.3988
1873,1873,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,112.557082,568.926882,1023499,0.116838
1874,1874,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,3271.429161,441765.564,794736300,90.72332
1875,1875,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,1995.466012,245803.1753,442199900,50.47944
1876,1876,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,2062.947379,263399.8119,473856300,54.09318
1877,1877,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,3251.13196,396530.8818,713359000,81.43368
1878,1878,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,1905.43072,220707.5694,397052900,45.32568
1879,1879,Polygon,1799,Yangon (South),MMR013D003,MMR013024,Kyauktan,1347.249138,62096.72459,111712000,12.75251
1880,1880,Polygon,1799,Yangon (South),MMR013D003,MMR013028,Kawhmu,1926.762762,207810.6462,373851400,42.6771
1881,1881,Polygon,1799,Yangon (South),MMR013D003,MMR013028,Kawhmu,1673.888827,94016.17482,169135100,19.30766
1882,1882,Polygon,1799,Yangon (South),MMR013D003,MMR013029,Kungyangon,657.901911,11048.72988,19876670,2.269026
1883,1883,Polygon,1799,Yangon (South),MMR013D003,MMR013029,Kungyangon,1231.652361,27614.4124,49678330,5.671042
1884,1884,Polygon,1799,Yangon (South),MMR013D003,MMR013029,Kungyangon,304.423498,1655.320885,2977922,0.339946
1885,1885,Polygon,1799,Yangon (South),MMR013D003,MMR013029,Kungyangon,3513.04036,107847.1838,194017100,22.14807
1886,1886,Polygon,1799,Yangon (South),MMR013D003,MMR013029,Kungyangon,4176.671408,549105.8066,987841300,112.7673
1887,1887,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,133.856782,430.55174,782743.1,0.089354
1888,1888,Polygon,1816,Yangon (South),MMR013D003,MMR013029,Kungyangon,366.691832,4323.415153,7851322,0.89627
1889,1889,Polygon,1816,Yangon (South),MMR013D003,MMR013029,Kungyangon,1737.996224,146717.918,266439700,30.4155
1890,1890,Polygon,1800,Yangon (South),MMR013D003,MMR013027,Twantay,56.114559,89.083001,160349.4,0.018305
1891,1891,Polygon,1800,Yangon (South),MMR013D003,MMR013029,Kungyangon,4277.38704,647445.8895,1165403000,133.0368
1892,1892,Polygon,1800,Yangon (South),MMR013D003,MMR013029,Kungyangon,31.110621,12.806059,23050.91,0.002631
1893,1893,Polygon,1800,Yangon (South),MMR013D003,MMR013029,Kungyangon,1001.575778,43547.27516,78385100,8.948071
1894,1894,Polygon,1800,Yangon (South),MMR013D003,MMR013029,Kungyangon,1536.175429,63366.16589,114059100,13.02044
1895,1895,Polygon,1811,Yangon (South),MMR013D003,MMR013029,Kungyangon,444.247271,11009.2909,19937830,2.276008
1896,1896,Polygon,1812,Yangon (South),MMR013D003,MMR013029,Kungyangon,1329.342294,52496.37074,95123420,10.85884
1897,1897,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,1158.544103,55679.42858,101280900,11.56174
1898,1898,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,663.881757,10794.52779,19635250,2.241467
1899,1899,Polygon,1811,Yangon (South),MMR013D003,MMR013029,Kungyangon,1387.269872,115438.8388,209059700,23.86527
1900,1900,Polygon,1817,Yangon (North),MMR013D001,MMR013006,Htantabin,899.089052,24128.67455,43841800,5.004772
1901,1901,Polygon,1817,Yangon (North),MMR013D001,MMR013006,Htantabin,3297.515998,497842.6939,904580200,103.2626
1902,1902,Polygon,1817,Yangon (North),MMR013D001,MMR013006,Htantabin,2236.686087,316318.5754,574750800,65.61082
1903,1903,Polygon,1817,Yangon (North),MMR013D001,MMR013006,Htantabin,2124.373281,292169.3467,530871700,60.6018
1904,1904,Polygon,1817,Yangon (North),MMR013D001,MMR013006,Htantabin,2037.50333,240519.6707,437024300,49.88861
1905,1905,Polygon,1817,Yangon (North),MMR013D001,MMR013006,Htantabin,1373.642292,75840.24954,137801700,15.73079
1906,1906,Polygon,1817,Yangon (North),MMR013D001,MMR013006,Htantabin,3446.661579,555476.8439,1009301000,115.2171
1907,1907,Polygon,1817,Yangon (South),MMR013D003,MMR013027,Twantay,1441.117354,78544.6717,142715700,16.29174
1908,1908,Polygon,1817,Yangon (South),MMR013D003,MMR013027,Twantay,2110.110319,202782.7222,368456200,42.06121
1909,1909,Polygon,1817,Yangon (South),MMR013D003,MMR013027,Twantay,2034.185774,198532.9392,360734300,41.17972
1910,1910,Polygon,1817,Yangon (South),MMR013D003,MMR013027,Twantay,1623.318763,138086.3304,250902900,28.64188
1911,1911,Polygon,1817,Yangon (South),MMR013D003,MMR013027,Twantay,2970.090099,565289.6894,1027131000,117.2524
1912,1912,Polygon,1817,Yangon (South),MMR013D003,MMR013027,Twantay,2230.577539,242519.5987,440658100,50.30344
1913,1913,Polygon,1817,Yangon (South),MMR013D003,MMR013027,Twantay,1829.608489,181826.8863,330379500,37.71455
1914,1914,Polygon,1811,Yangon (South),MMR013D003,MMR013029,Kungyangon,458.483579,12133.81865,21974350,2.508487
1915,1915,Polygon,1823,Yangon (South),MMR013D003,MMR013024,Kyauktan,2936.690654,302700.9178,551823700,62.99358
1916,1916,Polygon,1823,Yangon (South),MMR013D003,MMR013024,Kyauktan,2221.184789,235585.733,429472800,49.02658
1917,1917,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,809.293915,16659.66943,30237300,3.451746
1918,1918,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,933.776518,48044.07316,87199990,9.954337
1919,1919,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,1224.505314,95027.46169,172474800,19.68891
1920,1920,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,1006.20337,43905.91923,79864860,9.116994
1921,1921,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,620.495619,14017.48996,25497810,2.910709
1922,1922,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,2669.303541,335548.1524,610362100,69.67604
1923,1923,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,1431.24599,89364.65936,162196900,18.51562
1924,1924,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,1919.916389,182572.9821,332100300,37.91099
1925,1925,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,1451.171765,124296.3469,225597900,25.75318
1926,1926,Polygon,1816,Yangon (North),MMR013D001,MMR013006,Htantabin,2798.768008,239834.8697,435540100,49.71919
1927,1927,Polygon,1816,Yangon (North),MMR013D001,MMR013006,Htantabin,94.983164,337.213704,612380.1,0.069906
1928,1928,Polygon,1816,Yangon (North),MMR013D001,MMR013006,Htantabin,1427.214958,76136.11835,138263200,15.78347
1929,1929,Polygon,1816,Yangon (North),MMR013D001,MMR013006,Htantabin,1766.105144,126942.4727,230527500,26.31593
1930,1930,Polygon,1816,Yangon (North),MMR013D001,MMR013006,Htantabin,2663.302107,339918.7094,617292400,70.46716
1931,1931,Polygon,1816,Yangon (North),MMR013D001,MMR013006,Htantabin,3024.297181,459251.0464,833999900,95.20547
1932,1932,Polygon,1816,Yangon (South),MMR013D003,MMR013027,Twantay,1551.66471,124238.0505,225616300,25.75529
1933,1933,Polygon,1816,Yangon (South),MMR013D003,MMR013027,Twantay,1651.274281,130659.1491,237277000,27.08642
1934,1934,Polygon,1816,Yangon (South),MMR013D003,MMR013027,Twantay,3606.528646,538371.3184,977682300,111.6076
1935,1935,Polygon,1816,Yangon (South),MMR013D003,MMR013027,Twantay,458.676765,7964.118071,14462840,1.651009
1936,1936,Polygon,1816,Yangon (South),MMR013D003,MMR013027,Twantay,1684.538234,134828.9028,244849300,27.95083
1937,1937,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,932.470661,42507.10089,77150390,8.807122
1938,1938,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,1810.809441,164288.4826,298183600,34.03922
1939,1939,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,564.497842,15330.12874,27885500,3.183277
1940,1940,Polygon,1812,Yangon (South),MMR013D003,MMR013029,Kungyangon,998.691443,34534.31317,62576180,7.143399
1941,1941,Polygon,1812,Yangon (South),MMR013D003,MMR013029,Kungyangon,1564.329723,123250.4818,223329900,25.49428
1942,1942,Polygon,1813,Yangon (South),MMR013D003,MMR013029,Kungyangon,1961.598676,245111.0223,444386300,50.72903
1943,1943,Polygon,1813,Yangon (South),MMR013D003,MMR013029,Kungyangon,2249.068019,315495.9971,571994200,65.29614
1944,1944,Polygon,1814,Yangon (South),MMR013D003,MMR013029,Kungyangon,728.702194,19048.39606,34553790,3.944497
1945,1945,Polygon,1814,Yangon (South),MMR013D003,MMR013029,Kungyangon,544.550221,10815.9663,19620160,2.239744
1946,1946,Polygon,1814,Yangon (South),MMR013D003,MMR013029,Kungyangon,1818.425992,152057.9983,275833200,31.48781
1947,1947,Polygon,1814,Yangon (South),MMR013D003,MMR013029,Kungyangon,1219.085242,72266.74945,131091900,14.96483
1948,1948,Polygon,1816,Yangon (South),MMR013D003,MMR013029,Kungyangon,3702.614264,563463.5871,1023250000,116.8093
1949,1949,Polygon,1816,Yangon (South),MMR013D003,MMR013029,Kungyangon,1661.089461,152367.3065,276699000,31.58665
1950,1950,Polygon,1816,Yangon (South),MMR013D003,MMR013029,Kungyangon,1527.936189,112945.0511,205108200,23.41418
1951,1951,Polygon,1816,Yangon (South),MMR013D003,MMR013029,Kungyangon,823.541276,12102.42912,21978010,2.508905
1952,1952,Polygon,1816,Yangon (South),MMR013D003,MMR013029,Kungyangon,5070.597164,788139.325,1431261000,163.386
1953,1953,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,1435.241431,81085.51899,147494600,16.83728
1954,1954,Polygon,1820,Yangon (South),MMR013D003,MMR013024,Kyauktan,1714.892356,123158.7019,224148800,25.58777
1955,1955,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,2059.289007,260545.8088,474193400,54.13166
1956,1956,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,1957.074728,221440.5245,403021800,46.00705
1957,1957,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,3611.683845,559390.0513,1018090000,116.2203
1958,1958,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,1456.501387,115049.3486,209389800,23.90295
1959,1959,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,3738.732147,531507.0414,967342800,110.4273
1960,1960,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,48.958355,88.580063,161215.7,0.018404
1961,1961,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,941.365797,28493.20473,51829140,5.916568
1962,1962,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,946.39318,54328.4609,98823470,11.28122
1963,1963,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,675.488613,17883.19257,32457990,3.705251
1964,1964,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,943.885954,47616.33737,86661740,9.892892
1965,1965,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,2083.749288,214755.2217,390854500,44.61809
1966,1966,Polygon,1814,Yangon (South),MMR013D003,MMR013029,Kungyangon,114.701126,423.958856,769061.4,0.087792
1967,1967,Polygon,1815,Yangon (South),MMR013D003,MMR013029,Kungyangon,563.743051,18624.33441,33803170,3.858809
1968,1968,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,172.391652,813.133279,1478276,0.168753
1969,1969,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,4654.902277,841128.0481,1529171000,174.5629
1970,1970,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,1374.783968,80436.66458,146233900,16.69336
1971,1971,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,1871.296668,197587.8338,359214700,41.00624
1972,1972,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,1380.173373,60657.99963,110276200,12.58861
1973,1973,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,2232.37192,263806.9554,479601100,54.74898
1974,1974,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,1722.637132,126920.3562,230741200,26.34032
1975,1975,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,2945.613285,268268.9448,487712900,55.67499
1976,1976,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,1918.233416,224754.7268,408604100,46.6443
1977,1977,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,1663.332513,153704.1694,279587900,31.91642
1978,1978,Polygon,1823,Yangon (South),MMR013D003,MMR013029,Kungyangon,766.604919,29407.82251,53610460,6.119915
1979,1979,Polygon,1819,Yangon (South),MMR013D003,MMR013029,Kungyangon,1426.807635,90757.90246,165088600,18.84573
1980,1980,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,2041.359003,102198.5431,186001300,21.23303
1981,1981,Polygon,1820,Yangon (South),MMR013D003,MMR013029,Kungyangon,171.768136,525.325545,956092.5,0.109143
1982,1982,Polygon,1823,Yangon (South),MMR013D003,MMR013029,Kungyangon,1456.861234,93247.97604,169991100,19.40537
1983,1983,Polygon,1816,Yangon (South),MMR013D003,MMR013029,Kungyangon,1983.466539,224824.9659,408282100,46.60755
1984,1984,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,1325.527796,69108.94437,125571000,14.33458
1985,1985,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,3149.137937,447178.3437,812523100,92.75378
1986,1986,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,382.605427,3886.461827,7061701,0.80613
1987,1987,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,1850.531447,203710.738,370142400,42.2537
1988,1988,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,2035.841278,243895.3603,443157900,50.58879
1989,1989,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,5622.960454,766861.2798,1393387000,159.0624
1990,1990,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,1319.329083,47369.16134,86069770,9.825316
1991,1991,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,740.466726,18382.01837,33400130,3.8128
1992,1992,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,928.081624,7969.05505,14479770,1.652942
1993,1993,Polygon,1817,Yangon (South),MMR013D003,MMR013029,Kungyangon,1744.93972,171414.2244,311459600,35.55476
1994,1994,Polygon,1823,Yangon (South),MMR013D003,MMR013029,Kungyangon,1315.359622,57238.39877,104345600,11.9116
1995,1995,Polygon,1822,Yangon (South),MMR013D003,MMR013024,Kyauktan,1790.807179,140791.9971,256523000,29.28345
1996,1996,Polygon,1822,Yangon (South),MMR013D003,MMR013024,Kyauktan,3788.766568,118558.0132,216012700,24.65899
1997,1997,Polygon,1822,Yangon (South),MMR013D003,MMR013024,Kyauktan,327.50757,4836.669079,8812411,1.005983
1998,1998,Polygon,1822,Yangon (South),MMR013D003,MMR013029,Kungyangon,1116.029086,48486.14751,88341760,10.08468
1999,1999,Polygon,1822,Yangon (South),MMR013D003,MMR013029,Kungyangon,1420.870631,70274.43636,128040000,14.61644
2000,2000,Polygon,1822,Yangon (South),MMR013D003,MMR013029,Kungyangon,1760.157002,177689.6712,323750600,36.95783
2001,2001,Polygon,1822,Yangon (South),MMR013D003,MMR013029,Kungyangon,1919.469379,193999.9905,353468000,40.35022
2002,2002,Polygon,1822,Yangon (South),MMR013D003,MMR013029,Kungyangon,1692.052711,149979.7113,273263000,31.19441
2003,2003,Polygon,1822,Yangon (South),MMR013D003,MMR013029,Kungyangon,697.751462,25358.81196,46203760,5.274401
2004,2004,Polygon,1818,Yangon (South),MMR013D003,MMR013029,Kungyangon,1007.885801,41741.22462,75885540,8.662733
2005,2005,Polygon,1821,Yangon (South),MMR013D003,MMR013024,Kyauktan,1594.224307,118294.3716,215414000,24.59064
2006,2006,Polygon,1821,Yangon (South),MMR013D003,MMR013024,Kyauktan,2023.647788,198189.9191,360903800,41.19907
2007,2007,Polygon,1821,Yangon (South),MMR013D003,MMR013024,Kyauktan,2817.43846,349546.9383,636525000,72.66267
2008,2008,Polygon,1821,Yangon (South),MMR013D003,MMR013024,Kyauktan,3549.416438,500550.6918,911502800,104.0528
2009,2009,Polygon,1821,Yangon (South),MMR013D003,MMR013029,Kungyangon,1486.012268,84420.73684,153730200,17.5491
2010,2010,Polygon,1821,Yangon (South),MMR013D003,MMR013029,Kungyangon,3276.757419,237007.8359,431591300,49.26841
2011,2011,Polygon,1821,Yangon (South),MMR013D003,MMR013029,Kungyangon,3279.112728,210280.8705,382921500,43.7125
2012,2012,Polygon,1821,Yangon (South),MMR013D003,MMR013029,Kungyangon,2069.868953,268081.0615,488175600,55.72781
2013,2013,Polygon,1821,Yangon (South),MMR013D003,MMR013029,Kungyangon,1874.42292,198765.0153,361951100,41.31862
2014,2014,Polygon,1821,Yangon (South),MMR013D003,MMR013029,Kungyangon,1760.436555,177222.2556,322721700,36.84038
2015,2015,Polygon,1821,Yangon (South),MMR013D003,MMR013029,Kungyangon,1739.160809,166150.7522,302560500,34.53887
2016,2016,Polygon,1827,Yangon (South),MMR013D003,MMR013029,Kungyangon,1015.246638,61396.19216,112170800,12.80489
2017,2017,Polygon,1824,Yangon (South),MMR013D003,MMR013024,Kyauktan,2412.331082,153192.3877,279422900,31.89759
2018,2018,Polygon,1824,Yangon (South),MMR013D003,MMR013024,Kyauktan,3719.306908,288880.1961,526917500,60.15039
2019,2019,Polygon,1824,Yangon (South),MMR013D003,MMR013029,Kungyangon,1456.861234,93247.97604,170084300,19.41602
2020,2020,Polygon,1824,Yangon (South),MMR013D003,MMR013029,Kungyangon,4573.718644,530282.8211,967235800,110.415
2021,2021,Polygon,1825,Yangon (South),MMR013D003,MMR013029,Kungyangon,4513.239913,531144.3726,969338500,110.6551
